journals/procedia/ChenJ12;Energy Aware Resource Allocation Based on Demand Bandwidth and Duration.;2013-07-10;2012;998-1003;db/journals/procedia/procedia10.html#ChenJ12;http://dx.doi.org/10.1016/j.procs.2012.06.137;conf/ant/2012
journals/procedia/SmanchatILEA11;A Scheduler based on Resource Competition for Parameter Sweep Workflow.;2013-06-05;2011;176-185;db/journals/procedia/procedia4.html#SmanchatILEA11;http://dx.doi.org/10.1016/j.procs.2011.04.019;conf/iccS/2011
journals/procedia/LiX12;Initial pattern library algorithm for human action recognition.;2013-06-05;2012;1334-1337;db/journals/procedia/procedia9.html#LiX12;http://dx.doi.org/10.1016/j.procs.2012.04.146;conf/iccS/2012
journals/procedia/MachadoRL11;Adessowiki - Collaborative platform for writing executable papers.;2013-06-05;2011;759-767;db/journals/procedia/procedia4.html#MachadoRL11;http://dx.doi.org/10.1016/j.procs.2011.04.080;conf/iccS/2011
journals/procedia/RechistovISP12;Simulation and Performance Study of Large Scale Computer Cluster Configuration: Combined Multi-level Approach.;2013-06-05;2012;774-783;db/journals/procedia/procedia9.html#RechistovISP12;http://dx.doi.org/10.1016/j.procs.2012.04.083;conf/iccS/2012
journals/procedia/GausemeierGT13;Systems Engineering Management Based on a Discipline-Spanning System Model.;2013-06-17;2013;303-312;db/journals/procedia/procedia16.html#GausemeierGT13;http://dx.doi.org/10.1016/j.procs.2013.01.032;conf/cser/2013
journals/procedia/Ruiz-RubeDS11;Non-functional Aspects of Information Integration and Research for the Web Science.;2013-06-05;2011;1631-1639;db/journals/procedia/procedia4.html#Ruiz-RubeDS11;http://dx.doi.org/10.1016/j.procs.2011.04.176;conf/iccS/2011
journals/procedia/VinekBS11;A Dynamic Multi-Objective Optimization Framework for Selecting Distributed Deployments in a Heterogeneous Environment.;2013-06-05;2011;166-175;db/journals/procedia/procedia4.html#VinekBS11;http://dx.doi.org/10.1016/j.procs.2011.04.018;conf/iccS/2011
journals/procedia/TyagiB12;Enhanced New User Recommendations based on Quantitative Association Rule Mining.;2013-07-10;2012;102-109;db/journals/procedia/procedia10.html#TyagiB12;http://dx.doi.org/10.1016/j.procs.2012.06.017;conf/ant/2012
journals/procedia/Lombardi12;Not-so-Serious Games for Language Learning. Now with 99, 9% More Humour on Top.;2013-06-17;2012;148-158;db/journals/procedia/procedia15.html#Lombardi12;http://dx.doi.org/10.1016/j.procs.2012.10.066;conf/vsgames/2012
journals/procedia/SabitAG11;Wireless Sensor Network Based Wildfire Hazard Prediction System Modeling.;2013-07-10;2011;106-114;db/journals/procedia/procedia5.html#SabitAG11;http://dx.doi.org/10.1016/j.procs.2011.07.016;conf/ant/2011
journals/procedia/RuiterVB13;User-centred System Design Approach Applied on a Robotic Flexible Endoscope.;2013-06-17;2013;581-590;db/journals/procedia/procedia16.html#RuiterVB13;http://dx.doi.org/10.1016/j.procs.2013.01.061;conf/cser/2013
journals/procedia/FerreiraNS12;Aligning Usability Requirements with the Accessibility Guidelines Focusing on the Visually-Impaired.;2013-06-20;2012;263-273;db/journals/procedia/procedia14.html#FerreiraNS12;http://dx.doi.org/10.1016/j.procs.2012.10.030;conf/dsai/2012
journals/procedia/SilvaSBMW13;Evaluation of a Collaborative Aerospace Lifecycle Systems Engineering Master's Program.;2013-06-17;2013;957-966;db/journals/procedia/procedia16.html#SilvaSBMW13;http://dx.doi.org/10.1016/j.procs.2013.01.100;conf/cser/2013
journals/procedia/NajafizadehLMMS11;Challenges in the Implementation and Simulation for Wireless Side-Channel based on Intentionally Corrupted FCS.;2013-07-10;2011;165-172;db/journals/procedia/procedia5.html#NajafizadehLMMS11;http://dx.doi.org/10.1016/j.procs.2011.07.023;conf/ant/2011
journals/procedia/LiS11;nesC-TinyOS model for parallel and distributed computation of max independent set by Hopfield network on wireless sensor network.;2013-11-28;2011;396-401;db/journals/procedia/procedia6.html#LiS11;http://dx.doi.org/10.1016/j.procs.2011.08.074;conf/complexsystems/2011
journals/procedia/KryvinskaS11;A Scenario-based Framework for Perceiving Crossbreed Service Interactions.;2013-07-10;2011;721-728;db/journals/procedia/procedia5.html#KryvinskaS11;http://dx.doi.org/10.1016/j.procs.2011.07.094;conf/ant/2011
journals/procedia/IgbaAAGF13;A Systems Approach Towards Reliability-Centred Maintenance (RCM) of Wind Turbines.;2013-06-17;2013;814-823;db/journals/procedia/procedia16.html#IgbaAAGF13;http://dx.doi.org/10.1016/j.procs.2013.01.085;conf/cser/2013
journals/procedia/GomezS12;RoboGuideDog: Guiding Blind users Through Physical Environments with Laser Range Scanners.;2013-06-20;2012;218-225;db/journals/procedia/procedia14.html#GomezS12;http://dx.doi.org/10.1016/j.procs.2012.10.025;conf/dsai/2012
journals/procedia/NistlerS11;Gravity compensation in accelerometer measurements for robot navigation on inclined surfaces.;2013-11-28;2011;413-418;db/journals/procedia/procedia6.html#NistlerS11;http://dx.doi.org/10.1016/j.procs.2011.08.077;conf/complexsystems/2011
journals/procedia/ZhaoCWC12;FallAlarm: Smart Phone Based Fall Detecting and Positioning System.;2013-07-10;2012;617-624;db/journals/procedia/procedia10.html#ZhaoCWC12;http://dx.doi.org/10.1016/j.procs.2012.06.079;conf/ant/2012
journals/procedia/GorpM11;SHARE: a web portal for creating and sharing executable research papers.;2013-06-05;2011;589-597;db/journals/procedia/procedia4.html#GorpM11;http://dx.doi.org/10.1016/j.procs.2011.04.062;conf/iccS/2011
journals/procedia/OzcelikS11;Implementation of An Artificial Immune System on a Mobile Robot.;2013-11-28;2011;317-322;db/journals/procedia/procedia6.html#OzcelikS11;http://dx.doi.org/10.1016/j.procs.2011.08.058;conf/complexsystems/2011
journals/procedia/LimaC12;Music Spectrum: A Music Immersion Virtual Environment for Children with Autism.;2013-06-20;2012;111-118;db/journals/procedia/procedia14.html#LimaC12;http://dx.doi.org/10.1016/j.procs.2012.10.013;conf/dsai/2012
journals/procedia/SatoMSAD11;Preface.;2013-06-05;2011;1-6;db/journals/procedia/procedia4.html#SatoMSAD11;http://dx.doi.org/10.1016/j.procs.2011.04.001;conf/iccS/2011
journals/procedia/NakaiK11;Linear-scaling electronic structure calculation program based on divide-and-conquer method.;2013-06-05;2011;1145-1150;db/journals/procedia/procedia4.html#NakaiK11;http://dx.doi.org/10.1016/j.procs.2011.04.122;conf/iccS/2011
journals/procedia/LyonsANJL13;A Software Tool for the Design of Critical Robot Missions with Performance Guarantees.;2015-02-12;2013;888-897;db/journals/procedia/procedia16.html#LyonsANJL13;http://dx.doi.org/10.1016/j.procs.2013.01.093;conf/cser/2013
journals/procedia/MongaKSTSKZ12;Real-time Simulation of Dynamic Vehicle Models using a High-performance Reconfigurable Platform.;2013-06-05;2012;338-347;db/journals/procedia/procedia9.html#MongaKSTSKZ12;http://dx.doi.org/10.1016/j.procs.2012.04.036;conf/iccS/2012
journals/procedia/PeherstorferB12;Semi-Coarsening in Space and Time for the Hierarchical Transformation Multigrid Method.;2013-06-05;2012;2000-2003;db/journals/procedia/procedia9.html#PeherstorferB12;http://dx.doi.org/10.1016/j.procs.2012.04.221;conf/iccS/2012
journals/procedia/LiuHCFF12;Fibonacci Ring Overlay Networks with Distributed Chunk Storage for P2P VoD Streaming.;2014-09-19;2012;1354-1362;db/journals/procedia/procedia9.html#LiuHCFF12;http://dx.doi.org/10.1016/j.procs.2012.04.149;conf/iccS/2012
journals/procedia/LeifssonKO11;Inverse Design of Transonic Airfoils Using Variable-Resolution Modeling and Pressure Distribution Alignment.;2013-06-05;2011;1234-1243;db/journals/procedia/procedia4.html#LeifssonKO11;http://dx.doi.org/10.1016/j.procs.2011.04.133;conf/iccS/2011
journals/procedia/RivaP12;The Unimportance of Flawless Game Mechanics.;2013-06-17;2012;295-298;db/journals/procedia/procedia15.html#RivaP12;http://dx.doi.org/10.1016/j.procs.2012.10.084;conf/vsgames/2012
journals/procedia/LinKO11;Agent-based Modeling of Dynamic Pricing Scenarios to Optimize Multiple-generation Product Lines with Cannibalization.;2013-11-28;2011;311-316;db/journals/procedia/procedia6.html#LinKO11;http://dx.doi.org/10.1016/j.procs.2011.08.057;conf/complexsystems/2011
journals/procedia/Bonnema12;System design of a litter collecting robot.;2013-06-17;2012;479-484;db/journals/procedia/procedia8.html#Bonnema12;http://dx.doi.org/10.1016/j.procs.2012.01.089;conf/cser/2012
journals/procedia/Kurten11;Dynamical Rewiring Processes in Binary Decision Networks.;2013-06-05;2011;1441-1447;db/journals/procedia/procedia4.html#Kurten11;http://dx.doi.org/10.1016/j.procs.2011.04.155;conf/iccS/2011
journals/procedia/BelghithAM12;A Novel Multicast Algorithm for Collaborative Multimedia Applications in Heterogeneous Networks.;2013-07-10;2012;144-152;db/journals/procedia/procedia10.html#BelghithAM12;http://dx.doi.org/10.1016/j.procs.2012.06.022;conf/ant/2012
journals/procedia/MihaiYS12;Multiphysics Modeling and Simulation of Fluid-structure Interaction Applied to Biological Problems.;2013-06-05;2012;615-623;db/journals/procedia/procedia9.html#MihaiYS12;http://dx.doi.org/10.1016/j.procs.2012.04.066;conf/iccS/2012
journals/procedia/WongG12;A VMD Plugin for NAMD Simulations on Amazon EC2.;2013-06-05;2012;136-145;db/journals/procedia/procedia9.html#WongG12;http://dx.doi.org/10.1016/j.procs.2012.04.015;conf/iccS/2012
journals/procedia/SchafferPBLQDLL12;GRNN Ensemble Classifier for Lung Cancer Prognosis Using Only Demographic and TNM features.;2013-11-28;2012;450-455;db/journals/procedia/procedia12.html#SchafferPBLQDLL12;http://dx.doi.org/10.1016/j.procs.2012.09.103;conf/complexsystems/2012
journals/procedia/Dauby11;Preface to Part I Complex Systems.;2013-11-28;2011;13-14;db/journals/procedia/procedia6.html#Dauby11;http://dx.doi.org/10.1016/j.procs.2011.08.005;conf/complexsystems/2011
journals/procedia/KozielL12;Scaling Properties of Multi-Fidelity Shape Optimization Algorithms.;2013-06-05;2012;832-841;db/journals/procedia/procedia9.html#KozielL12;http://dx.doi.org/10.1016/j.procs.2012.04.089;conf/iccS/2012
journals/procedia/AdamsP13;A Systems Engineering Based Approach for Informing Extracorporeal Membrane Oxygenation (ECMO) Therapy Improvements.;2013-06-17;2013;591-600;db/journals/procedia/procedia16.html#AdamsP13;http://dx.doi.org/10.1016/j.procs.2013.01.062;conf/cser/2013
journals/procedia/HempelPS11;Self-reference as a principal indicator of complexity.;2013-11-28;2011;22-27;db/journals/procedia/procedia6.html#HempelPS11;http://dx.doi.org/10.1016/j.procs.2011.08.007;conf/complexsystems/2011
journals/procedia/GillbergSC12;A New Parallel 3D Front Propagation Algorithm for Fast Simulation of Geological folds.;2013-06-05;2012;947-955;db/journals/procedia/procedia9.html#GillbergSC12;http://dx.doi.org/10.1016/j.procs.2012.04.101;conf/iccS/2012
journals/procedia/SultornsaneeRFZK11;Phase Synchronization Approach to Construction and Analysis of Stock Correlation Network.;2013-11-28;2011;52-56;db/journals/procedia/procedia6.html#SultornsaneeRFZK11;http://dx.doi.org/10.1016/j.procs.2011.08.012;conf/complexsystems/2011
journals/procedia/BachvarovaBPPR12;Measuring the Effectiveness of Learning with Serious Games in Corporate Training.;2013-06-17;2012;221-232;db/journals/procedia/procedia15.html#BachvarovaBPPR12;http://dx.doi.org/10.1016/j.procs.2012.10.074;conf/vsgames/2012
journals/procedia/JaskolkaKZ12;On the Necessary Conditions for Covert Channel Existence: A State-of-the-Art Survey.;2013-07-10;2012;458-465;db/journals/procedia/procedia10.html#JaskolkaKZ12;http://dx.doi.org/10.1016/j.procs.2012.06.059;conf/ant/2012
journals/procedia/PerezA12a;Learning with your Friend's Data: Game Entity Social Mapping in Serious Games.;2013-06-17;2012;299-300;db/journals/procedia/procedia15.html#PerezA12a;http://dx.doi.org/10.1016/j.procs.2012.10.085;conf/vsgames/2012
journals/procedia/ObadoDH12;Hidden Markov Model for Shortest Paths Testing to Detect a Wormhole Attack in a Localized Wireless Sensor Network.;2013-07-10;2012;1010-1017;db/journals/procedia/procedia10.html#ObadoDH12;http://dx.doi.org/10.1016/j.procs.2012.06.140;conf/ant/2012
journals/procedia/Pannese12;Workshop: Tutorial on Serious Games for Entrepreneurship.;2013-06-17;2012;326-327;db/journals/procedia/procedia15.html#Pannese12;http://dx.doi.org/10.1016/j.procs.2012.10.096;conf/vsgames/2012
journals/procedia/Arasteh11;Performance of Rate ½ Convolutional Encoder with Adaptive Feedback-Controlled on Hyperchaotic-Chaotic States.;2013-11-28;2011;130-135;db/journals/procedia/procedia6.html#Arasteh11;http://dx.doi.org/10.1016/j.procs.2011.08.025;conf/complexsystems/2011
journals/procedia/BrownNFFRBB12;An Evaluation of Molecular Dynamics Performance on the Hybrid Cray XK6 Supercomputer.;2013-06-05;2012;186-195;db/journals/procedia/procedia9.html#BrownNFFRBB12;http://dx.doi.org/10.1016/j.procs.2012.04.020;conf/iccS/2012
journals/procedia/AquilantiPC11;Parallel GMRES Incomplete Orthogonalization Auto-Tuning.;2013-06-05;2011;2246-2256;db/journals/procedia/procedia4.html#AquilantiPC11;http://dx.doi.org/10.1016/j.procs.2011.04.245;conf/iccS/2011
journals/procedia/ReisRBP12;AMIGA - An Interactive Musical Environment for Gerontechnology.;2013-06-20;2012;208-217;db/journals/procedia/procedia14.html#ReisRBP12;http://dx.doi.org/10.1016/j.procs.2012.10.024;conf/dsai/2012
journals/procedia/KozielOL11;Simulation-Driven Design of Antennas Using Coarse-Discretization Electromagnetic Models.;2013-06-05;2011;1252-1261;db/journals/procedia/procedia4.html#KozielOL11;http://dx.doi.org/10.1016/j.procs.2011.04.135;conf/iccS/2011
journals/procedia/FlaniganB12;System of Systems Requirements Capacity Allocation.;2013-06-17;2012;112-117;db/journals/procedia/procedia8.html#FlaniganB12;http://dx.doi.org/10.1016/j.procs.2012.01.022;conf/cser/2012
journals/procedia/RicciRR13;A Generalized Options-based Approach to Mitigate Perturbations in a Maritime Security System-of-Systems.;2013-06-17;2013;718-727;db/journals/procedia/procedia16.html#RicciRR13;http://dx.doi.org/10.1016/j.procs.2013.01.075;conf/cser/2013
journals/procedia/MalkamakiO12;Solar Energy and Free Cooling Potential in European Data Centers.;2013-07-10;2012;1004-1009;db/journals/procedia/procedia10.html#MalkamakiO12;http://dx.doi.org/10.1016/j.procs.2012.06.138;conf/ant/2012
journals/procedia/PaniaguaFS12;Mobile Sensor Data Classification for Human Activity Recognition using MapReduce on Cloud.;2013-10-02;2012;585-592;db/journals/procedia/procedia10.html#PaniaguaFS12;http://dx.doi.org/10.1016/j.procs.2012.06.075;conf/ant/2012
journals/procedia/MianDHM13;Development and Implementation of Micro Autonomous Systems and Technologies (MAST) Interactive Reconfigurable Matrix of Alternatives (M-IRMA) for Concept Selection.;2013-06-17;2013;708-717;db/journals/procedia/procedia16.html#MianDHM13;http://dx.doi.org/10.1016/j.procs.2013.01.074;conf/cser/2013
journals/procedia/SallachNR12;Polar Hermeneutics: A Multi-faceted Decision Mechanism.;2013-06-05;2012;1426-1433;db/journals/procedia/procedia9.html#SallachNR12;http://dx.doi.org/10.1016/j.procs.2012.04.157;conf/iccS/2012
journals/procedia/EnkovaaraRSM11;GPAW - massively parallel electronic structure calculations with Python-based software.;2013-06-05;2011;17-25;db/journals/procedia/procedia4.html#EnkovaaraRSM11;http://dx.doi.org/10.1016/j.procs.2011.04.003;conf/iccS/2011
journals/procedia/LongLWC12;Impact of US financial crisis on Different Countries: Based on the Method of Functional Analysis of Variance.;2013-06-05;2012;1292-1298;db/journals/procedia/procedia9.html#LongLWC12;http://dx.doi.org/10.1016/j.procs.2012.04.141;conf/iccS/2012
journals/procedia/OshimaYE11;Probability of Potential Model Pruning in Monte-Carlo Go.;2013-11-28;2011;237-242;db/journals/procedia/procedia6.html#OshimaYE11;http://dx.doi.org/10.1016/j.procs.2011.08.044;conf/complexsystems/2011
journals/procedia/YuGAB11;Reliable and Low Latency Transmission in Industrial Wireless Sensor Networks.;2013-07-10;2011;866-873;db/journals/procedia/procedia5.html#YuGAB11;http://dx.doi.org/10.1016/j.procs.2011.07.120;conf/ant/2011
journals/procedia/JosephLT11;Forecasting Purchasing Managers' Index with Compressed Interest Rates and Past Values.;2013-11-28;2011;213-218;db/journals/procedia/procedia6.html#JosephLT11;http://dx.doi.org/10.1016/j.procs.2011.08.040;conf/complexsystems/2011
journals/procedia/HeHWS12;An Efficient Two-grid Method for a Two-phase Mixed-domain Model of Polymer Exchange Membrane Fuel Cell.;2013-06-05;2012;689-698;db/journals/procedia/procedia9.html#HeHWS12;http://dx.doi.org/10.1016/j.procs.2012.04.074;conf/iccS/2012
journals/procedia/NottageC12;Application of model-based systems engineering on a university satellite design team.;2013-06-17;2012;207-213;db/journals/procedia/procedia8.html#NottageC12;http://dx.doi.org/10.1016/j.procs.2012.01.044;conf/cser/2012
journals/procedia/FreitasEOKNPRUS12;Hot Issues in Game Enhanced Learning: The GEL Viewpoint.;2014-03-28;2012;25-31;db/journals/procedia/procedia15.html#FreitasEOKNPRUS12;http://dx.doi.org/10.1016/j.procs.2012.10.054;conf/vsgames/2012
journals/procedia/OConnellWMS13;Application of Systems Engineering to USAF Small Business Innovative Research (SBIR).;2013-06-17;2013;621-630;db/journals/procedia/procedia16.html#OConnellWMS13;http://dx.doi.org/10.1016/j.procs.2013.01.065;conf/cser/2013
journals/procedia/ZhouDC12;MobilePaperAccess: Ubiquitous Paper-based Interfaces for Mobile Interactions.;2013-07-10;2012;282-291;db/journals/procedia/procedia10.html#ZhouDC12;http://dx.doi.org/10.1016/j.procs.2012.06.038;conf/ant/2012
journals/procedia/SunSE12;An Equation-Type Approach for the Numerical Solution of the Partial Differential Equations Governing Transport Phenomena in Porous Media.;2014-05-06;2012;661-669;db/journals/procedia/procedia9.html#SunSE12;http://dx.doi.org/10.1016/j.procs.2012.04.071;conf/iccS/2012
journals/procedia/TambasciaMKB12;Usability Evaluation of Electronic Government Services for Interactive TV.;2013-06-20;2012;301-310;db/journals/procedia/procedia14.html#TambasciaMKB12;http://dx.doi.org/10.1016/j.procs.2012.10.034;conf/dsai/2012
journals/procedia/FathyFR12;Improving QoS in VANET Using MPLS.;2013-07-10;2012;1018-1025;db/journals/procedia/procedia10.html#FathyFR12;http://dx.doi.org/10.1016/j.procs.2012.06.141;conf/ant/2012
journals/procedia/AustinJFJLWSIW11;CARMEN: Code analysis, Repository and Modeling for e-Neuroscience.;2013-06-05;2011;768-777;db/journals/procedia/procedia4.html#AustinJFJLWSIW11;http://dx.doi.org/10.1016/j.procs.2011.04.081;conf/iccS/2011
journals/procedia/Kulkarni11;Water Quality Retrieval from Landsat TM Imagery.;2013-11-28;2011;475-480;db/journals/procedia/procedia6.html#Kulkarni11;http://dx.doi.org/10.1016/j.procs.2011.08.088;conf/complexsystems/2011
journals/procedia/PattersonMMP12;Modelling Safe Landing Zone Detection Options to Assist in Safety Critical UAV Decision Making.;2013-07-10;2012;1146-1151;db/journals/procedia/procedia10.html#PattersonMMP12;http://dx.doi.org/10.1016/j.procs.2012.06.164;conf/ant/2012
journals/procedia/DAzevedoH12;Parallel LU Factorization on GPU Cluster.;2013-06-05;2012;67-75;db/journals/procedia/procedia9.html#DAzevedoH12;http://dx.doi.org/10.1016/j.procs.2012.04.008;conf/iccS/2012
journals/procedia/JalaliG11;A Fuzzy Reputation System in Vehicular Ad hoc Networks.;2013-07-10;2011;951-956;db/journals/procedia/procedia5.html#JalaliG11;http://dx.doi.org/10.1016/j.procs.2011.07.134;conf/ant/2011
journals/procedia/SchneiderFKM11;Performance comparison of designated preprocessing white light interferometry algorithms on emerging multi- and many-core architectures.;2013-06-05;2011;2037-2046;db/journals/procedia/procedia4.html#SchneiderFKM11;http://dx.doi.org/10.1016/j.procs.2011.04.222;conf/iccS/2011
journals/procedia/MengYPH12;Detecting Earthquakes around Salton Sea Following the 2010 Mw7.2 El Mayor-Cucapah Earthquake Using GPU Parallel Computing.;2013-06-05;2012;937-946;db/journals/procedia/procedia9.html#MengYPH12;http://dx.doi.org/10.1016/j.procs.2012.04.100;conf/iccS/2012
journals/procedia/Mayer12;Towards a Comprehensive Methodology for the Research and Evaluation of Serious Games.;2013-06-17;2012;233-247;db/journals/procedia/procedia15.html#Mayer12;http://dx.doi.org/10.1016/j.procs.2012.10.075;conf/vsgames/2012
journals/procedia/AntonyRYTF11;Modelling the Runtime of the Gaussian Computational Chemistry Application and Assessing the Impacts of Microarchitectural Variations.;2013-06-05;2011;281-291;db/journals/procedia/procedia4.html#AntonyRYTF11;http://dx.doi.org/10.1016/j.procs.2011.04.030;conf/iccS/2011
journals/procedia/AochiD11;MPI-OpenMP hybrid simulations using boundary integral equation and finite difference methods for earthquake dynamics and wave propagation: Application to the 2007 Niigata Chuetsu-Oki earthquake (Mw6.6).;2013-06-05;2011;1496-1505;db/journals/procedia/procedia4.html#AochiD11;http://dx.doi.org/10.1016/j.procs.2011.04.162;conf/iccS/2011
journals/procedia/KajiyamaDC11;Performance prediction of ocean color Monte Carlo simulations using multi-layer perceptron neural networks.;2013-06-05;2011;2186-2195;db/journals/procedia/procedia4.html#KajiyamaDC11;http://dx.doi.org/10.1016/j.procs.2011.04.239;conf/iccS/2011
journals/procedia/Stig13;A Proposed Technology Platform Framework to Support Technology Reuse.;2013-06-17;2013;918-926;db/journals/procedia/procedia16.html#Stig13;http://dx.doi.org/10.1016/j.procs.2013.01.096;conf/cser/2013
journals/procedia/MahdiASRT12;Social Network Analysis of Kuwait Publicly-Held Corporations.;2013-07-10;2012;272-281;db/journals/procedia/procedia10.html#MahdiASRT12;http://dx.doi.org/10.1016/j.procs.2012.06.037;conf/ant/2012
journals/procedia/MurarasuBPWB12;Fastsg: A Fast Routines Library for Sparse Grids.;2013-06-05;2012;354-363;db/journals/procedia/procedia9.html#MurarasuBPWB12;http://dx.doi.org/10.1016/j.procs.2012.04.038;conf/iccS/2012
journals/procedia/HuangWLC12;An MPI-CUDA Implementation and Optimization for Parallel Sparse Equations and Least Squares (LSQR).;2013-06-05;2012;76-85;db/journals/procedia/procedia9.html#HuangWLC12;http://dx.doi.org/10.1016/j.procs.2012.04.009;conf/iccS/2012
journals/procedia/SoumagneB11;Computational Steering and Parallel Online Monitoring Using RMA through the HDF5 DSM Virtual File Driver.;2013-06-05;2011;479-488;db/journals/procedia/procedia4.html#SoumagneB11;http://dx.doi.org/10.1016/j.procs.2011.04.050;conf/iccS/2011
journals/procedia/NowakowskiCHKKBMDM11;The Collage Authoring Environment.;2013-06-05;2011;608-617;db/journals/procedia/procedia4.html#NowakowskiCHKKBMDM11;http://dx.doi.org/10.1016/j.procs.2011.04.064;conf/iccS/2011
journals/procedia/Gonzalez13;Real-Time Simulation and Control of Large Scale Distributed Discrete Event Systems.;2013-06-17;2013;177-186;db/journals/procedia/procedia16.html#Gonzalez13;http://dx.doi.org/10.1016/j.procs.2013.01.019;conf/cser/2013
journals/procedia/McGowanDBPS13;A Socio-Technical Perspective on Interdisciplinary Interactions During the Development of Complex Engineered Systems.;2013-06-17;2013;1142-1151;db/journals/procedia/procedia16.html#McGowanDBPS13;http://dx.doi.org/10.1016/j.procs.2013.01.120;conf/cser/2013
journals/procedia/XiP13;Using System Dynamics for Sustainable Water Resources Management in Singapore.;2013-06-17;2013;157-166;db/journals/procedia/procedia16.html#XiP13;http://dx.doi.org/10.1016/j.procs.2013.01.017;conf/cser/2013
journals/procedia/FreundLA12;Costs and Gains of Smart Charging Electric Vehicles to Provide Regulation Services.;2013-07-10;2012;846-853;db/journals/procedia/procedia10.html#FreundLA12;http://dx.doi.org/10.1016/j.procs.2012.06.110;conf/ant/2012
journals/procedia/AlfehaidK11;Cellular Microscopic Pattern Recogniser - A Distributed Computational Approach for Macroscopic Event Detection in WSN.;2013-06-05;2011;66-75;db/journals/procedia/procedia4.html#AlfehaidK11;http://dx.doi.org/10.1016/j.procs.2011.04.008;conf/iccS/2011
journals/procedia/PeuhkurinenMT11;Using RDF Data as Basis for 3D Window Management in Mobile Devices.;2013-07-10;2011;645-652;db/journals/procedia/procedia5.html#PeuhkurinenMT11;http://dx.doi.org/10.1016/j.procs.2011.07.084;conf/ant/2011
journals/procedia/GoveU13;A Performance-Based System Maturity Assessment Framework.;2013-06-17;2013;688-697;db/journals/procedia/procedia16.html#GoveU13;http://dx.doi.org/10.1016/j.procs.2013.01.072;conf/cser/2013
journals/procedia/NguyenCBS12;AMass Conservation AlgorithmFor Adaptive Unrefinement Meshes Used By Finite Element Methods.;2013-06-05;2012;727-736;db/journals/procedia/procedia9.html#NguyenCBS12;http://dx.doi.org/10.1016/j.procs.2012.04.078;conf/iccS/2012
journals/procedia/CarrilloT12;A Post-Pareto Approach for Multi-Objective Decision Making Using a Non-Uniform Weight Generator Method.;2013-11-28;2012;116-121;db/journals/procedia/procedia12.html#CarrilloT12;http://dx.doi.org/10.1016/j.procs.2012.09.040;conf/complexsystems/2012
journals/procedia/PetngaA13;Ontologies of Time and Time-based Reasoning for MBSE of Cyber-Physical Systems.;2013-06-17;2013;403-412;db/journals/procedia/procedia16.html#PetngaA13;http://dx.doi.org/10.1016/j.procs.2013.01.042;conf/cser/2013
journals/procedia/MasoumzadehJ11;An Alternative Approach to k-Anonymity for Location-Based Services.;2013-07-10;2011;522-530;db/journals/procedia/procedia5.html#MasoumzadehJ11;http://dx.doi.org/10.1016/j.procs.2011.07.068;conf/ant/2011
journals/procedia/AlamKKMA11;QoS Support in Event Detection in WSN through Optimal k-Coverage.;2013-06-05;2011;499-507;db/journals/procedia/procedia4.html#AlamKKMA11;http://dx.doi.org/10.1016/j.procs.2011.04.052;conf/iccS/2011
journals/procedia/MargolisLGQ11;A complex adaptive system using statistical learning theory as an inline preprocess for clinical survival analysis.;2013-11-28;2011;279-284;db/journals/procedia/procedia6.html#MargolisLGQ11;http://dx.doi.org/10.1016/j.procs.2011.08.052;conf/complexsystems/2011
journals/procedia/BlancoCV12;A Non-Chronological Backtracking Unfolding Algorithm for Transactional Web Service Composition.;2013-07-10;2012;888-893;db/journals/procedia/procedia10.html#BlancoCV12;http://dx.doi.org/10.1016/j.procs.2012.06.117;conf/ant/2012
journals/procedia/WattanasoontornBBS12;The Framework of a Life Support Simulation Application.;2013-06-17;2012;293-294;db/journals/procedia/procedia15.html#WattanasoontornBBS12;http://dx.doi.org/10.1016/j.procs.2012.10.083;conf/vsgames/2012
journals/procedia/FaezipourF13;A System Dynamics Perspective of Patient Satisfaction in Healthcare.;2013-06-17;2013;148-156;db/journals/procedia/procedia16.html#FaezipourF13;http://dx.doi.org/10.1016/j.procs.2013.01.016;conf/cser/2013
journals/procedia/FarrellP12;Performance of IEEE 802.11 MAC in Underwater Wireless Channels.;2013-07-10;2012;62-69;db/journals/procedia/procedia10.html#FarrellP12;http://dx.doi.org/10.1016/j.procs.2012.06.012;conf/ant/2012
journals/procedia/EllerCM12;Dynamic Linear Solver Selection for Transient Simulations Using Multi-label Classifiers.;2013-06-05;2012;1523-1532;db/journals/procedia/procedia9.html#EllerCM12;http://dx.doi.org/10.1016/j.procs.2012.04.167;conf/iccS/2012
journals/procedia/LucaELA12;GRB_WAPI, a RESTful Framework for Grid Portals.;2013-06-05;2012;459-468;db/journals/procedia/procedia9.html#LucaELA12;http://dx.doi.org/10.1016/j.procs.2012.04.049;conf/iccS/2012
journals/procedia/Castro-PalacioIRY11;An ab initio study of Xe-NO(X;2013-06-05;2011;1135-1144;db/journals/procedia/procedia4.html#Castro-PalacioIRY11;http://dx.doi.org/10.1016/j.procs.2011.04.121;conf/iccS/2011
journals/procedia/HasegawaINS12;Digital-Kakejiku Typhoon Model based on Fluid Mechanics.;2013-06-17;2012;310-311;db/journals/procedia/procedia15.html#HasegawaINS12;http://dx.doi.org/10.1016/j.procs.2012.10.089;conf/vsgames/2012
